Feature,Coefficient,Abs_Coefficient
Feature_30,-2.7756879983758016,2.7756879983758016
Feature_32,-2.4744413032269295,2.4744413032269295
grad_std,1.981159433408138,1.981159433408138
Feature_22,1.8951416362591522,1.8951416362591522
Feature_39,-1.7862774740256209,1.7862774740256209
entropy,-1.7501217262575772,1.7501217262575772
Feature_14,-1.6813244010651291,1.6813244010651291
Feature_29,-1.488989282638488,1.488989282638488
Feature_36,-1.4735385869847353,1.4735385869847353
mask_area,1.4023877318514117,1.4023877318514117
Feature_80,-1.3924798215324397,1.3924798215324397
Feature_26,1.3501172989870256,1.3501172989870256
Feature_63,1.3364585402601734,1.3364585402601734
Feature_50,1.1875948933140705,1.1875948933140705
Feature_44,1.1679246624247812,1.1679246624247812
HU_p75,1.1363145243137083,1.1363145243137083
mask_frac,1.0889957332005054,1.0889957332005054
Feature_46,1.0218081944204735,1.0218081944204735
Feature_43,-0.9948849016189827,0.9948849016189827
Feature_16,-0.9777764587817214,0.9777764587817214
Feature_52,-0.9686230128172248,0.9686230128172248
Feature_23,0.9637109381059259,0.9637109381059259
Feature_35,-0.9579553901770421,0.9579553901770421
Feature_55,0.9321621684164568,0.9321621684164568
Feature_47,0.921368156705709,0.921368156705709
Feature_68,-0.9087564593284788,0.9087564593284788
Feature_45,0.8996204028634199,0.8996204028634199
Feature_61,0.8705598349828785,0.8705598349828785
Feature_57,0.7657816526820901,0.7657816526820901
Feature_51,0.7424140383753446,0.7424140383753446
Feature_53,0.7416412314439002,0.7416412314439002
Feature_64,0.7413378774686321,0.7413378774686321
HU_p50,0.7375711464067729,0.7375711464067729
Feature_81,0.6829226451172398,0.6829226451172398
HU_p10,0.6753202949002811,0.6753202949002811
HU_p90,-0.67202955046535,0.67202955046535
Feature_34,-0.6660392403199262,0.6660392403199262
Feature_77,-0.614215249593138,0.614215249593138
Feature_48,0.5894252731672606,0.5894252731672606
Feature_38,-0.5863754856024451,0.5863754856024451
Feature_18,-0.5818200166905977,0.5818200166905977
Feature_58,-0.5454934015579593,0.5454934015579593
grad_mean,-0.5432569977138574,0.5432569977138574
Feature_82,-0.5408909227495596,0.5408909227495596
mean_HU,-0.5232473230163739,0.5232473230163739
Feature_78,-0.5055444979596591,0.5055444979596591
Feature_83,0.5043533328561658,0.5043533328561658
Feature_62,-0.48979076728207677,0.48979076728207677
Feature_84,-0.47609336426846577,0.47609336426846577
Feature_24,0.4748229154622539,0.4748229154622539
Feature_28,-0.4743093948592567,0.4743093948592567
Feature_76,-0.4680008235418402,0.4680008235418402
contrast,-0.4377851397344242,0.4377851397344242
Feature_21,0.43067514691597825,0.43067514691597825
Feature_59,0.42203499278733475,0.42203499278733475
Feature_42,-0.4019468796931964,0.4019468796931964
Feature_19,0.36083576383923077,0.36083576383923077
Feature_41,-0.3574432283520774,0.3574432283520774
Feature_56,0.35239335913443154,0.35239335913443154
Feature_75,0.3475243546375172,0.3475243546375172
Feature_66,0.3456599171599929,0.3456599171599929
Feature_20,-0.31288898694516787,0.31288898694516787
Feature_70,-0.294638370682143,0.294638370682143
Feature_65,0.26554418352580794,0.26554418352580794
Feature_69,-0.2652765564760536,0.2652765564760536
Feature_54,0.2540767419840389,0.2540767419840389
Feature_27,0.2497905990997963,0.2497905990997963
HU_std,-0.23088302911385278,0.23088302911385278
Feature_25,-0.20720088541344434,0.20720088541344434
Feature_15,0.1858969291562028,0.1858969291562028
Feature_49,0.18125880144733852,0.18125880144733852
homog,0.17420734762951817,0.17420734762951817
Feature_33,-0.12001651625957982,0.12001651625957982
Feature_79,-0.11382870497432404,0.11382870497432404
Feature_17,-0.11350625367476887,0.11350625367476887
Feature_72,0.10816108741790258,0.10816108741790258
HU_p25,-0.08564168520715233,0.08564168520715233
Feature_60,0.07256501931280154,0.07256501931280154
Feature_74,-0.06673869756427762,0.06673869756427762
Feature_67,0.05254703927229623,0.05254703927229623
Feature_31,0.0516249317236737,0.0516249317236737
Feature_73,0.038001989216218356,0.038001989216218356
Feature_71,0.035544298823493706,0.035544298823493706
Feature_37,0.022959391444199614,0.022959391444199614
Feature_40,-0.02162723410911996,0.02162723410911996
